ID,id
8337,52574
8726,35611
3957,18568
7293,6390
6311,54890
5508,35319
1358,31027
7182,38632
1485,37806
7787,26547
4873,26039
1920,55230
1886,48480
1465,19167
1415,2816
4095,36394
4617,15064
7615,4772
1302,6491
8283,46097
4808,46999
6772,12310
1007,15483
6831,59135
6714,22188
7666,58762
3348,36473
7244,36562
6506,46397
8795,23035
7718,14974
5007,24581
6480,46755
5220,1379
8077,17426
8759,28992
5335,26851
1562,16863
5619,58471
8429,10184
3768,29214
7609,42845
2284,40555
1814,53706
7978,40727
4601,22023
9571,47387
3064,4292
9439,3795
6340,55883
3800,18368
5522,4953
4894,20990
8888,24864
7561,35142
5673,18952
1648,31033
4344,14881
741,47297
5422,32423
8526,33484
2613,51084
4085,40286
3562,38049
2937,1862
9897,11267
4379,40123
4787,2125
5474,45178
6061,19383
6961,51435
9687,10930
8520,27593
1559,24548
4969,19297
9971,9057
405,54320
9003,19874
2141,18516
8135,50316
7912,49349
6386,21901
9683,26505
3443,20046
6903,17071
2576,50091
7329,13693
760,44501
6115,29238
2216,30008
2506,56315
1548,4459
4487,9733
2692,42170
6961,24542
6636,52627
4154,11429
9026,49829
842,55914
9568,35688
9362,44267
7018,40759
3863,50246
1587,40500
2557,4777
5585,22200
584,32069
131,23273
5484,19660
1324,13177
6403,25180
3030,4744
3187,20206
4403,2856
6209,46482
2467,52175
9911,12243
4884,42092
6036,14078
4246,10924
5255,56202
8128,40068
7751,7091
1040,6904
9800,30379
2231,36260
4889,3676
1168,59029
1616,37059
6153,15326
3266,1032
639,28976
6548,45909
1802,27805
9457,52513
235,17619
5837,16547
5933,49287
7693,18702
568,2185
5272,45323
3055,33822
8354,39696
7544,31563
2112,4893
6659,50428
2538,1181
2947,42831
7879,1044
6293,36133
6090,28679
3494,38778
2890,14891
5278,26880
7605,48120
6436,36639
1797,50276
7266,41099
7839,28399
5540,20346
5804,27507
9625,38041
6617,17087
5918,44013
3036,18826
8510,26212
5398,27905
7955,41035
7421,34543
8141,15917
3384,18489
8846,33855
8156,4772
9379,22494
8783,47473
7954,40153
2321,53341
5906,27158
4673,54820
1268,14422
4897,16501
5426,45841
8032,15209
2965,18027
5796,49769
9706,38554
2816,7341
5435,27386
9915,12560
8370,31709
7696,46519
4523,34885
7318,40442
6745,55308
5620,2815
1706,46188
8461,13738
2723,8947
854,11459
2899,4018
2483,29433
2539,59081
6468,54292
6884,27876
3513,30286
1724,7067
6892,34646
2684,3280
3244,5402
3,35743
602,39920
7926,18536
6816,829
8311,57910
4734,22088
2433,48886
3803,9718
9932,12674
1598,15180
8508,53165
6360,53424
9546,29842
5186,6506
4785,11800
6025,33934
9688,49250
1626,15441
314,49148
1749,38280
176,43950
5175,27700
3289,43563
4834,33296
3685,31100
5193,37848
7112,32576
9385,9523
8314,12885
2622,50383
2702,50355
4579,2788
8029,50702
7366,35375
7470,521
7826,135
5050,13262
5378,23746
6302,35107
2790,43899
3255,124
5891,17257
5224,5929
7935,18310
5185,19473
8233,29710
2159,10044
403,44165
3425,52289
2733,7863
3077,31707
1209,49177
3331,22940
4587,36260
1873,11100
5695,5839
2363,6888
8017,30931
2296,42587
8949,8945
421,58597
4069,2148
5525,49786
3500,28165
7896,47857
8653,24134
8023,16367
4209,53495
626,57336
6079,18454
2406,42989
9254,9182
328,550
4069,10624
4274,5484
5837,35180
8172,15105
2085,17636
3124,8691
2618,14332
3537,414
8493,54231
5622,11899
1311,43398
6298,10551
7602,57615
5607,8559
8032,9616
4507,57465
1549,12695
7793,25202
943,17274
501,38140
4074,32703
4703,26987
6059,40963
2252,15729
5379,40189
9995,39590
4257,51585
4148,57735
8521,9293
2621,5118
5415,51544
5464,57964
4321,116
3967,6637
6943,42745
9050,59869
8435,6252
4237,16129
3177,26610
9109,17944
5953,34472
608,56127
8994,34439
3800,13298
9214,20693
6290,24148
5402,49661
7028,3004
7792,10836
1965,38096
5859,34154
7664,48732
9211,58827
6140,42155
1203,8865
7112,53673
5978,27757
3338,9284
9043,19996
8573,48616
3892,42687
8984,18291
1582,37198
249,37479
5402,21483
1708,7464
8568,56349
6953,36751
7733,12766
4648,30847
6076,33563
4238,15727
8036,16112
1339,24837
3091,35658
8768,37697
5285,8097
22,48744
2047,5824
9472,17732
3008,31683
4887,30652
8243,32358
9276,7065
5459,55007
297,31498
2828,53154
8785,16056
6700,13598
5979,43318
8417,37765
8706,3621
4946,18195
5910,16466
8613,5074
3798,33278
4302,23009
7481,772
6795,28943
2690,34956
2550,55531
221,57475
9231,49142
8804,46892
9878,1810
1839,14399
7188,41573
5874,13631
7475,20221
8491,3840
7864,40063
2145,40008
2245,41655
2852,15934
1977,35807
4940,48626
7029,1958
6534,58002
576,47045
9037,51341
3991,23082
5201,5720
3516,58533
7071,46735
2670,16816
6204,8514
4731,21989
5580,14042
9417,22997
2174,53376
9282,36523
7911,21585
8988,46600
1391,4779
5925,6514
781,45672
4519,14673
2235,42500
8459,58181
5142,6626
1091,17996
958,53010
1096,17005
6825,22545
4588,47789
9599,6712
7478,12948
7461,26961
1739,16878
7593,43076
9943,25279
1895,26546
5115,50125
7156,33581
1764,3091
2116,36126
2803,32190
6510,18044
2448,46396
4276,13386
4260,13372
3400,31523
3210,37493
9770,28436
7897,56733
9715,53431
3553,21635
9077,55861
7847,33482
3196,55009
2668,20728
306,4970
9472,11708
8764,28171
3585,14311
5745,37519
4428,4575
1744,23599
7164,19004
2614,16711
2182,39517
1373,39276
7798,26401
1660,5004
5749,2290
3918,458
5072,29180
1154,28577
2583,37959
7409,9859
8229,25617
2636,15495
2497,51492
3274,54121
2251,3263
9233,28777
8510,26734
7227,25626
4618,145
8257,17462
8159,58936
5241,57707
7676,15361
4231,37401
5528,10793
6712,57500
1425,28415
9281,39311
635,55731
5893,14501
5565,57829
2620,17229
4853,47457
9311,54782
433,1469
5463,11379
4414,54707
9450,24599
6519,31745
224,5293
2637,20334
3180,42124
4174,7123
9961,4224
1158,53691
1435,16236
7302,55566
9356,44278
9372,43883
380,55063
4980,3810
869,6639
6670,19527
5749,36108
232,37677
5835,8408
3611,26959
7497,52079
6204,8659
321,6940
8963,50251
4764,20049
6347,49680
9034,47530
5712,42691
5133,27028
5752,22051
3367,19094
9011,14297
6287,38469
2909,18512
2710,43440
8414,54525
2317,42741
7103,33315
3110,48060
5859,32052
6039,22302
812,54087
613,17584
3946,36304
8634,32174
8832,39387
3227,52655
8719,23896
4034,24476
1459,32245
7241,1970
3384,35951
4124,32067
1265,30654
2969,38571
8533,3616
1681,23093
9439,47607
4115,5329
5829,45935
2329,48227
1646,57107
4513,51658
9540,4010
8013,46528
8915,20442
8563,33184
5713,31422
5719,27055
7550,51519
5250,26312
6665,45079
9905,39588
1946,13857
7117,50454
4768,6665
4303,618
6664,37786
2842,22068
5880,10646
2515,21224
9902,51462
5070,17115
9251,57608
158,54958
8007,51827
5368,31929
3780,42709
3052,1877
1550,3537
2697,17697
1473,22486
3859,56997
6147,55617
8125,11406
7895,45333
3362,49869
7125,47812
2724,33017
7017,22694
8337,12893
9972,1796
9510,36496
5063,15830
9981,22266
4294,48785
9337,51841
7257,40962
7755,32233
8251,40429
6725,40907
4255,54136
6242,12100
5545,23730
6806,24296
4892,25553
7530,22058
4869,15668
8306,27985
5202,6668
9423,54820
1071,52610
840,52483
6836,54987
8549,28031
1001,32302
7047,56517
8562,3794
9822,20393
1182,47193
4250,26349
763,28538
2233,11465
3609,18727
6104,51785
4220,28698
7680,26004
1176,13995
6697,27752
4304,55598
8782,11610
4795,45047
6722,59019
7312,3573
5695,14035
5136,129
6045,55857
585,37086
3225,20423
4653,6866
905,5848
911,8119
382,2273
882,6453
783,28292
8789,15631
7092,38698
1767,49107
7969,18046
9922,55553
6965,5814
6539,20520
2633,55427
5582,40073
2009,57458
8059,4211
9997,47413
6780,12264
5140,8134
2710,29025
340,46938
8013,10212
8843,4264
1186,10801
7557,26600
1612,50699
497,33807
9798,33186
3534,33999
3430,39779
5746,12503
7181,9203
6200,13876
1562,36592
9320,34697
7032,2471
779,52707
6215,10964
8347,30115
1399,31354
5621,36500
9296,36396
8967,52843
9198,59777
6671,35609
9122,8567
5627,10719
7583,959
3386,50335
479,23598
2351,55120
5480,5844
5931,57237
9736,346
3579,27671
9880,10495
8604,37697
7069,3528
4012,38208
6308,40101
7826,46470
2293,57072
6607,36849
1214,55390
4847,31508
8374,2326
964,49166
9931,3538
7047,979
4310,13199
4124,298
7397,49408
3661,52967
6908,32042
7463,19154
4581,28827
8994,6800
2830,35347
1941,24438
9551,28559
9261,46937
5697,19674
1332,6262
5646,22036
7950,4178
7681,33049
1207,44822
2032,38159
6846,58479
484,3201
6041,34955
8177,57737
5690,56856
244,28807
3953,31004
8884,593
6234,40261
7819,49096
2603,10473
9794,3560
474,21547
5267,46548
9852,46175
7302,3718
7252,1337
3133,12936
7049,2637
9193,54169
4111,43808
7811,49573
5433,238
2054,31646
8856,21780
8260,19682
479,23483
5278,20232
9751,45289
5491,34923
8814,13645
6868,53078
1395,13648
8977,59843
2714,14290
8435,12994
6451,50917
9132,43943
1916,33197
8912,54860
494,57996
2905,32076
7860,32437
7114,407
4372,25428
1735,30827
681,4748
965,37048
2677,28023
496,58698
6734,544
1605,40547
805,19627
8183,31235
7708,59793
9813,1982
9692,15489
844,21673
5659,35887
9128,26004
4672,27066
4778,13173
4359,16808
939,164
5918,35173
3148,50212
4846,33367
3218,23409
5034,25383
6933,12944
3990,35486
2150,15713
8451,47940
3801,12705
1383,18429
345,56561
8487,42601
7936,10858
511,29880
7694,52823
531,39410
5817,57001
7090,22593
1625,48882
2242,56547
273,12357
1010,23891
4676,18138
8316,23807
9546,39679
8140,48522
7573,7938
3422,28799
7856,17597
5373,10703
4955,53824
3594,17960
2573,45779
1330,12400
659,961
1962,32647
7974,47670
348,31025
4822,32732
3650,43261
2763,6925
1462,38212
9992,49466
5678,6970
2152,46495
3676,48197
6643,31917
2979,17194
7042,2438
5385,54947
7725,34233
9800,23484
6711,56040
2356,22619
7185,39429
2304,39631
9491,51096
4488,27085
1019,35424
9189,27707
7857,14222
2059,52435
5866,59717
6017,37207
2250,17778
2746,46334
364,23209
2892,30858
4122,47370
7712,9656
1063,40793
3477,43845
2215,40194
4796,43928
2163,8002
3614,31879
3504,50855
770,13073
6233,16415
1821,11353
7650,23505
1558,14101
8229,13906
929,38135
2407,29581
8203,2868
3561,4458
173,45506
2904,9080
1001,57704
3502,13411
9331,55762
8921,28613
9099,26531
7355,3595
2560,1320
2205,21083
8257,41783
5345,21065
9673,44645
166,31940
4429,42615
4831,55678
6667,20328
629,41106
6147,105
8223,42554
895,56476
3247,16440
4849,8891
4104,6929
8707,3986
8986,44302
2497,54972
1236,18020
8652,11858
6640,45359
1604,56930
9266,8634
1347,46341
8876,56694
3224,20941
7717,10070
6810,52948
3107,56186
8498,6496
5990,28681
9180,51737
9800,15522
5710,24625
8728,33799
8295,17816
5090,27571
247,21982
5974,27017
9104,41842
8349,7021
8394,53400
5936,40777
6411,58868
5755,13052
1754,27885
8657,6925
1187,43628
582,10515
6073,46726
6029,54569
7060,37506
3607,7923
7856,55661
1636,21483
6049,2058
8428,11051
3706,40193
6083,15648
4944,47198
5097,24184
5839,22235
2079,280
1453,7809
494,32731
1342,41268
4512,27873
5399,52280
7007,43616
8592,6872
8232,57384
3645,57391
9631,27416
4590,11006
1376,21034
4696,45976
6276,18359
396,50103
4254,24133
7146,51587
8484,50443
9535,23418
8366,7888
3487,8756
4283,8402
8320,8074
4581,49772
3,48156
7496,45891
4040,1285
1927,42494
6884,57908
1330,1461
5524,51730
9023,43435
782,27622
4117,38418
7790,38825
8233,20093
4296,41243
6980,37429
245,10241
5399,16357
8806,29622
2754,39594
8485,42522
3111,33433
7058,6006
3306,30838
9741,54294
3466,43567
2624,27272
535,3857
8683,6791
4457,59077
2953,46517
2077,13849
5511,25564
4845,37838
6708,59318
5054,50840
7495,48150
9113,28196
6317,27193
8287,28976
7516,5812
1335,39950
5231,57811
3514,51595
3500,29203
3145,21328
4952,47166
3873,22315
5816,11824
3910,28979
6652,14877
881,21256
7833,38711
7739,16536
5401,13837
7775,4301
604,42095
1149,11865
3913,20079
5961,52554
5537,9704
9974,15546
2350,36245
6195,28152
5780,45646
2677,22932
721,21440
816,54457
2734,59932
5649,59113
8158,44535
6263,58680
7236,2904
2497,37894
8146,26347
9202,42676
5876,50302
2455,5464
6685,31792
9039,28580
3043,9574
4860,34027
7295,23684
6677,38563
9446,22266
1631,2572
6490,876
5824,13409
5763,29425
1243,54881
7807,944
3984,24004
2769,41561
8717,24481
7714,26333
5524,54084
8657,7438
7640,21236
1048,34724
2010,39167
7595,27744
3771,6057
5052,19304
6431,15144
8363,3626
1196,24633
9470,41391
6636,4466
4030,2016
5965,36195
1830,15315
7612,6878
7256,42332
69,20778
4239,48039
1990,54448
3682,56000
3417,21197
2872,36120
3118,47090
1102,23835
2742,55815
9535,42357
9573,50495
5591,14098
8689,48175
7708,15940
6237,49177
15,12175
1431,7521
7194,38266
6315,6414
1634,13673
5801,37309
1166,22450
1665,56031
3189,45713
4076,35336
4909,49043
1511,13628
7641,30936
2240,12414
6860,45518
7609,56128
4345,16261
7471,8520
6640,170
7774,10588
5483,36414
335,38210
1596,29384
6985,16581
103,4109
5130,23291
7937,26985
1855,44070
5655,49207
9069,48388
108,57076
7950,548
7790,51698
7150,22297
8669,6814
8696,11036
9916,9839
307,9231
2769,18556
3094,39688
8285,19728
6706,37611
9365,31175
3986,16622
2326,14780
9021,20383
2767,21562
46,36632
2444,11818
7763,23440
4621,35665
1905,7610
4910,15201
1392,1912
5165,14846
3376,36477
4056,16847
7232,29845
7843,31983
9528,2964
4320,7698
6384,17192
6275,50433
6500,9119
1355,36363
1822,4194
75,21406
2780,30932
9785,30128
6093,8164
4882,56417
5612,2138
553,43351
4638,33504
7410,17451
6999,24703
563,11625
2404,31276
6723,28678
1265,29904
4022,2969
8727,14079
6784,8959
7491,10259
5314,41666
4992,44473
503,15751
1455,34472
2732,31840
8615,29256
9294,41077
195,17397
5819,49733
6304,21770
5527,52514
2644,59976
6513,40028
7415,41668
1324,11727
8901,21705
3818,58915
1785,18085
8960,51863
6845,1133
6144,55014
4334,32820
9466,50243
2903,49885
624,34531
4442,12049
7998,1516
3463,7629
4016,26301
6579,38244
2069,26596
6572,8910
5803,37556
493,31711
3987,37982
4055,6302
9739,19908
8436,38836
6291,58772
3646,30883
8370,46795
9910,1199
3664,37920
9265,34640
9544,8464
4582,56164
1016,56759
4254,3570
6549,49198
8746,32190
8357,27896
2108,31203
3950,19508
8056,19774
9173,41906
2578,32551
1032,38704
6648,24875
3432,38015
5259,18156
2811,11536
6158,26795
3151,43678
2035,1506
655,52101
6435,30937
4921,36497
8284,52190
9804,6518
6525,41366
9536,41432
1009,57598
9100,44021
8318,53741
5616,37879
9006,12708
2664,5614
5593,22576
3259,7308
9208,3501
8365,22155
7458,17138
8306,43023
1505,16487
8149,29448
6648,8723
8654,32431
9000,32133
6054,17840
4025,30784
4152,59334
4252,25611
9989,40554
9409,47480
7681,20387
3315,14002
5184,8170
4090,23356
5890,29359
1262,7833
8068,41011
3385,28376
8038,40671
3684,53485
2791,38144
40,32237
9449,42735
6867,6946
2081,35850
2168,38848
2278,7814
1653,28273
8886,22312
6249,17525
9664,45451
4788,57995
874,20041
71,47358
2815,45254
2861,34606
4060,26048
3858,35476
5581,56574
6374,15466
8101,25894
2959,57539
7567,32681
4551,29571
813,5514
4593,836
4104,28001
1655,59843
1381,57686
2978,58029
3026,22930
4695,41741
360,7554
2336,59488
31,41826
9978,57621
2796,1413
1585,30263
402,38101
9672,40161
2104,34887
5856,9937
4690,43859
1960,34159
7588,18875
4375,35273
5857,724
6555,50036
8865,47902
2391,26335
1886,4973
5429,45116
2339,59091
3347,52491
6293,46636
850,3400
2094,10356
893,9766
7615,42871
4661,42565
6061,6840
6807,44866
2123,35384
5575,37368
8144,15472
2981,39227
4262,34048
1698,3100
6508,57742
147,40109
3797,31572
5540,38574
3982,20149
8402,14946
7135,6033
8517,46883
7143,18984
3400,45867
8790,3479
9764,30191
4071,48359
4697,40930
2481,56649
9635,55841
5584,22807
370,57444
4844,15916
4596,17933
2593,3067
6377,7221
355,56153
2480,35608
8905,2859
1639,24417
4706,54484
2447,14705
830,56388
1399,19067
8904,41868
8233,7529
195,27921
7662,6886
2130,35925
9421,51852
9223,43243
1336,38985
7729,45968
2977,59838
8398,6231
307,36176
962,36786
6708,24396
7690,41403
46,16242
6231,53962
5431,10420
4427,28140
1509,31599
4603,10908
1929,57141
4719,49593
1025,17508
6849,50067
7962,54362
7967,19711
7396,11157
1925,53951
2552,30996
3929,6195
9893,29053
6341,8472
9471,35161
9247,21724
4763,51561
6770,1094
3562,57486
6852,56451
8726,43615
1761,31740
4767,41071
1708,19758
894,1653
3165,32118
1625,20201
695,7758
2963,52858
3586,2207
4558,47566
4169,56861
5822,53076
8730,54305
4046,27524
2512,9131
1556,49074
2976,6797
231,5258
4687,36725
1074,45436
2112,19818
3018,10821
6841,45079
4777,33878
3726,50928
7551,29964
9965,28145
8676,25038
4323,55254
8745,39615
2811,41590
611,49156
3456,35044
492,43644
5398,48145
6877,10533
4182,2592
9099,4190
267,653
2871,55738
611,9095
8554,27508
9381,31438
7867,50
8118,38186
5434,50987
4531,52553
4534,35711
5374,48288
9235,44843
7940,24141
2841,55564
1759,32860
504,9643
2527,36840
8962,9048
5725,59385
5306,5660
808,35275
2946,56909
4603,18241
8363,58942
2350,13433
2420,21438
6395,30596
3839,40671
6101,6431
5816,39471
3623,34406
6707,10417
2018,3657
1207,17937
4076,44388
6391,53997
7119,29523
2971,33821
2580,24860
4143,6047
1696,34119
7578,50998
2054,35623
6116,54260
2513,52059
6430,33881
3403,32560
1282,3723
3089,2103
5513,20710
3642,32936
9699,47888
1710,43496
7766,51583
1467,6862
2281,21290
7745,24276
4101,50063
505,27258
6521,8330
2256,35111
6339,43869
7015,48057
6692,29458
4162,45794
7295,23317
4984,13702
8034,32368
398,33658
289,48225
7824,19961
7566,59996
7578,36247
4900,4849
5879,25825
4190,53157
609,38978
4825,22180
5295,21406
6774,51358
4949,57148
3069,54479
9274,15916
4564,48174
5269,51390
6608,18846
7210,15622
6332,37112
1988,23054
5577,6303
9945,29209
9863,49029
1926,25470
6543,22910
5068,34867
1960,56086
4386,54618
8500,59004
2254,36039
1636,25900
5003,12290
6751,39852
3690,42108
9618,42310
4603,16741
8200,17765
7767,24904
8279,27846
6283,40791
965,1525
7418,18041
4358,46416
8531,34721
4352,43420
8715,41738
4622,31954
1246,45688
3996,41020
6554,13669
959,21392
5868,51245
8761,27932
9631,14342
7965,32658
3175,700
7769,34370
4298,5636
3798,46514
1320,1482
64,39909
437,42383
9938,21785
9409,20174
9157,50219
1299,739
7649,5088
6315,10080
2693,1988
1337,9386
9977,32694
7497,33896
587,51250
7021,21530
918,27319
776,19187
7491,47573
5829,52041
6345,24359
7744,33564
2762,30794
384,19284
2198,7757
4927,51902
4570,15182
4748,36305
246,44106
1108,322
899,48528
1275,14332
8383,42359
3550,41703
7383,5979
6079,1349
3680,32483
8488,32022
9753,29184
2073,23105
4042,38085
3524,3850
5448,33807
2954,35000
5325,33483
9113,5494
5041,14552
3522,12206
5344,47519
9464,27614
5797,44468
5037,25582
7487,45438
9565,35138
841,53252
3656,56799
5021,21454
3919,20692
6666,21909
9506,14666
91,50674
8927,20493
1446,38542
1923,7882
601,9693
9805,19767
2085,6260
2910,2594
7570,52077
7638,6089
1759,59427
7568,4313
9879,40256
3507,31382
4239,53050
8062,32757
8974,29018
5598,30392
3913,45974
3415,14354
5242,33726
2729,18022
7602,11196
4642,23947
2827,43766
6654,53911
8861,4389
10,27949
8307,51616
8967,6561
306,42183
6571,24575
5394,167
8728,2478
4380,53096
8416,50714
1562,14163
6796,29183
8245,47590
7274,30142
2033,4691
8462,47177
8915,23996
4028,14311
4660,20769
1814,9767
4066,49749
7972,40345
2827,56537
8340,520
3366,4275
7007,38263
9034,7686
5313,6300
1795,48042
4296,53572
7045,10444
1766,41249
6358,16779
3877,7626
3899,24303
2942,44033
211,59683
4461,34384
3113,35555
7439,48296
7360,35387
6711,11622
7106,25645
4058,13505
4185,25459
7336,21478
7339,26532
2463,19674
3376,32277
5963,53528
9183,25132
3241,15224
445,34941
625,51571
3591,47955
9335,39879
6255,36021
5935,52372
9448,33026
7358,52596
1713,1341
4960,16874
1756,6778
4854,6935
4276,53554
2154,25832
4679,33413
1858,29359
8524,7199
990,41406
1869,24881
3361,27877
4095,37663
2741,11293
5515,12582
2688,16808
8143,35983
3267,36516
111,46890
8693,33186
3425,52277
1215,21041
2269,58027
7190,34318
6764,23034
5826,41459
6938,12566
8040,58639
8058,57118
9548,44344
7274,55364
4767,56027
2025,36808
6726,27738
5458,30250
6545,6143
3979,45462
705,29146
6474,3236
1195,37476
8761,694
8109,53374
7902,13108
720,59385
1192,16815
151,3811
6501,36428
524,39937
5442,26552
7429,56483
8842,22649
5969,23691
8661,57218
1870,19788
6809,2102
2951,3283
1192,28716
570,46593
8064,7877
3508,719
2725,5602
1382,7362
1576,21181
8775,32242
6151,41714
7167,15092
4016,35822
3686,52924
2240,13018
8583,55667
4929,48413
3143,58646
5360,37974
9640,59528
4594,47776
5835,26185
5453,36272
4,2606
596,19690
9302,50639
8593,57457
774,24747
7334,13112
3003,27732
7382,3276
371,30621
642,6968
5541,32046
2217,39734
2545,13423
6827,26575
1967,57968
8461,15839
2171,53170
840,25218
6865,20668
9101,36738
3304,34187
130,55864
8578,19462
2244,25706
5720,6674
9102,42839
8703,37787
9341,1627
5363,53020
8270,17798
7354,9595
3587,17306
6303,14170
1959,55486
8838,23315
7810,40540
2631,32170
5183,22917
3141,21592
6169,43622
1650,30655
3029,57517
3180,47516
4012,33978
6043,58318
3121,27656
7542,58255
5510,49826
2483,772
7262,47650
3743,30876
3436,32362
6038,57878
4941,7091
7355,42848
3381,41013
8898,37967
2665,37528
6624,28852
8606,2853
1227,27936
9608,27265
7770,11716
9962,50013
2732,42407
1500,45692
864,55398
9051,24835
105,28015
8921,7509
4931,1753
5377,5089
1626,52518
1216,34883
6317,51131
6286,28629
8120,37983
9904,43598
4207,50895
5889,57017
5185,35493
4459,5392
9333,31835
3527,43004
174,55803
1657,7250
4513,50906
2610,59154
6455,1681
6749,39739
8757,16130
1464,12124
1221,15305
1674,5448
2154,49985
1657,46854
7261,27713
2835,13326
8875,19325
8920,1577
3528,4439
1525,5275
6854,8375
1733,56895
8049,25821
9133,59488
1307,28904
5673,29564
1139,49337
641,25255
714,18193
5036,20120
9402,4070
4550,57911
9336,6183
6544,33289
5057,40024
3481,45818
8757,31564
6576,40549
3237,58182
9105,23957
8317,315
3604,47432
8040,44434
282,45491
429,28309
6594,44200
2538,18798
3069,8449
7881,8086
943,57677
9369,20196
1691,38392
4380,56616
7395,40309
5307,34644
8406,44954
1642,16243
28,12784
8263,58758
9316,8007
4215,26191
2496,24696
8268,41806
1357,25332
1846,58099
5116,19460
5287,57766
9295,23625
9110,19326
686,5286
5059,16538
4790,26391
3976,15956
7267,58395
5094,32051
6167,32713
4051,47206
8284,14975
5417,2472
7658,17051
685,33067
6124,36474
7395,4434
5207,40618
3146,50321
538,59490
2392,11411
6226,25599
7349,28550
5392,58582
1250,53305
7449,57015
489,33340
6319,25586
4535,57294
6114,48404
982,16071
5205,37003
3019,41614
7704,32523
5165,28684
1809,29972
6768,59374
1664,32400
1923,10624
6515,33313
2684,25941
8895,8135
5823,45750
9775,43185
9675,43066
1895,41196
459,20392
458,13661
1555,5481
2838,16404
9419,29454
3717,41356
9492,36647
9309,24332
8861,53260
70,41473
943,38166
5413,59428
1460,46483
3380,41557
8499,21078
4845,30208
8454,55458
1589,15020
2831,53376
5449,14200
4060,53658
2503,13661
8368,53501
4886,1577
6398,8238
4616,49599
9839,32212
5510,9330
8427,48103
7866,27721
89,36143
5967,22966
4865,45219
3667,36969
6246,21827
2497,2435
2651,53159
7254,54725
6182,6714
9946,25392
5151,40281
7101,59207
7549,8960
8459,26704
3227,50700
6914,42900
5361,24719
3558,19635
1213,44769
6020,55849
9033,11430
8922,45935
7198,26288
9010,35851
4988,25287
998,20882
5581,46439
9756,8312
9773,31362
7488,47832
6324,58091
9448,23665
2342,17981
1012,51582
9909,55325
2958,32888
2024,57865
3487,19898
819,44508
6129,14877
4600,49772
1401,23859
5365,49223
2904,19577
1336,42082
2552,7521
9381,28432
4999,7632
994,46984
2202,24675
4403,30992
3328,1935
7954,28423
9379,53855
1580,1397
7822,57918
4212,25357
9418,39814
420,2737
4257,39515
2819,55222
3269,32359
4616,59728
1473,31626
7353,12728
1329,14930
8398,46786
7359,11918
293,18681
7489,48411
7909,23015
1773,18244
9884,40741
6146,53085
5734,22921
3189,7245
5211,55218
748,42704
7261,48600
5190,8353
9636,34462
1970,4488
5376,15891
2082,31007
2325,29411
3675,13671
9392,21716
3278,34705
2643,19974
252,37226
1185,41766
346,25722
3069,8660
9083,54890
2682,45675
7835,49179
1862,11178
7846,26320
2103,29579
8389,55235
991,49710
1175,18656
7798,12978
4218,28409
4322,12771
8066,37770
177,14054
9856,28163
6747,8367
4316,41576
9334,40800
4274,35731
8134,12639
6389,46518
9000,13303
3623,32701
3138,27569
4849,13108
6600,49081
5539,44979
7099,2474
7628,45795
3865,57128
9459,46917
7652,35280
5130,20657
2136,24593
1257,17346
7520,29097
4889,37499
7278,52938
5958,31978
4342,53675
8558,7172
1964,33607
4745,1383
1603,50958
4055,45811
5884,41422
7962,5569
4003,403
4486,15295
2486,57791
2245,5589
2897,13920
7971,10077
3663,18262
8290,38286
5871,30642
4181,43100
7781,10651
7837,42160
5143,3167
8050,41415
8475,12524
2489,57202
9875,25544
8151,43934
8067,10604
298,56161
1874,42045
9850,43616
2897,46404
452,57400
7388,12630
7727,2971
824,18062
9886,14023
7413,9699
786,26843
8546,34760
1979,27532
1015,17709
1326,1576
9357,16693
3063,46882
8473,42087
789,47517
8837,30316
5042,44305
7265,30436
2586,41450
5279,51623
3232,19729
7635,6821
2839,53008
5897,35066
6731,33065
6672,29376
6847,23894
1126,8099
4034,54256
3377,40043
2627,35364
6359,44082
5072,15502
7404,55744
7191,41860
4931,59324
16,19698
8349,13380
5334,16255
5782,23122
3053,6846
1834,58046
3965,9155
1459,50311
7703,32855
7711,51031
6842,58297
4272,41574
7837,17328
6761,2098
8650,21078
2188,6813
3739,704
4657,31306
114,44285
7300,31241
6042,6787
6517,24881
5097,55781
3320,36191
1375,34728
8858,54026
2200,48900
9571,34195
9207,12897
8993,25894
5969,41506
6431,45336
5310,9900
8930,55123
3880,43453
4014,47898
2671,33325
1797,31555
3022,55919
2454,5818
2347,36438
6666,14684
9664,16367
5863,58939
99,2442
8509,29524
7158,19430
7133,32407
8135,33194
3446,13889
6108,38548
9406,19447
339,27006
9776,37241
4295,48039
6715,20524
8983,36953
9381,22272
7766,20890
6347,17342
8133,5412
1836,56719
5690,32802
4261,13418
8891,58943
3952,13566
2840,48375
7192,49677
5440,37588
3898,17062
1007,58846
7689,6533
1675,9049
1677,14471
1983,31279
3101,50989
1775,44536
7138,46526
180,58051
6650,21021
9557,5870
5822,55447
1635,44779
4197,55192
915,37528
1036,19128
1043,37939
7756,38998
7004,35669
5013,31817
1946,51343
215,9883
2894,6366
8531,49747
1217,31820
5583,50290
8017,3135
7949,53117
6525,50809
9609,47648
2796,47744
2321,30221
2715,44313
5774,7409
7327,14636
7069,28931
7417,8453
1566,5011
7195,10785
6118,21089
5803,33151
2654,39197
2036,17517
8189,11894
9694,54062
2459,54634
4777,49620
9431,27587
980,40705
2405,58217
6492,43710
3109,41977
1903,30302
9403,18280
3371,53363
7278,39386
